Path 765 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
Path 765 LAT	23.738967730462676	23.739841438260076	23.74071514605748	23.74158885385488	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.74158885385488	23.74071514605748	23.739841438260076	23.738967730462676	23.738094022665276	23.737220314867876	23.736346607070477	23.735472899273077	23.734599191475677	23.733725483678278	23.732851775880878	23.731978068083478	23.73110436028608	23.73023065248868	23.72935694469128	23.728483236893876	23.727609529096476	23.726735821299076	23.725862113501677	23.724988405704277	23.724114697906877	23.723240990109478	23.722367282312078	23.721493574514678	23.72061986671728	23.71974615891988	23.71887245112248	23.71799874332508	23.71712503552768	23.716251327730276	23.715377619932877	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477
Path 766 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
Path 766 LAT	23.738967730462676	23.739841438260076	23.74071514605748	23.74158885385488	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.74158885385488	23.74071514605748	23.739841438260076	23.738967730462676	23.738094022665276	23.737220314867876	23.736346607070477	23.735472899273077	23.734599191475677	23.733725483678278	23.732851775880878	23.731978068083478	23.73110436028608	23.73023065248868	23.72935694469128	23.728483236893876	23.727609529096476	23.726735821299076	23.725862113501677	23.724988405704277	23.724114697906877	23.723240990109478	23.722367282312078	23.721493574514678	23.72061986671728	23.71974615891988	23.71887245112248	23.71799874332508	23.71712503552768	23.716251327730276	23.715377619932877	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477
Path 769 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
Path 769 LAT	23.738967730462676	23.739841438260076	23.74071514605748	23.74158885385488	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.74158885385488	23.74071514605748	23.739841438260076	23.738967730462676	23.738094022665276	23.737220314867876	23.736346607070477	23.735472899273077	23.734599191475677	23.733725483678278	23.732851775880878	23.731978068083478	23.73110436028608	23.73023065248868	23.72935694469128	23.728483236893876	23.727609529096476	23.726735821299076	23.725862113501677	23.724988405704277	23.724114697906877	23.723240990109478	23.722367282312078	23.721493574514678	23.72061986671728	23.71974615891988	23.71887245112248	23.71799874332508	23.71712503552768	23.716251327730276	23.715377619932877	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477
Path 770 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
Path 770 LAT	23.738967730462676	23.739841438260076	23.74071514605748	23.74158885385488	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.74158885385488	23.74071514605748	23.739841438260076	23.738967730462676	23.738094022665276	23.737220314867876	23.736346607070477	23.735472899273077	23.734599191475677	23.733725483678278	23.732851775880878	23.731978068083478	23.73110436028608	23.73023065248868	23.72935694469128	23.728483236893876	23.727609529096476	23.726735821299076	23.725862113501677	23.724988405704277	23.724114697906877	23.723240990109478	23.722367282312078	23.721493574514678	23.72061986671728	23.71974615891988	23.71887245112248	23.71799874332508	23.71712503552768	23.716251327730276	23.715377619932877	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477	23.714503912135477
Path 771 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
Path 771 LAT	23.738967730462676	23.739841438260076	23.74071514605748	23.74158885385488	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.74158885385488	23.74071514605748	23.739841438260076	23.738967730462676	23.738094022665276	23.737220314867876	23.736346607070477	23.735472899273077	23.734599191475677	23.733725483678278	23.732851775880878	23.731978068083478	23.73110436028608	23.73023065248868	23.72935694469128	23.728483236893876	23.727609529096476	23.726735821299076	23.725862113501677	23.724988405704277	23.724114697906877	23.723240990109478	23.722367282312078	23.721493574514678	23.72061986671728	23.71974615891988	23.71887245112248	23.71799874332508	23.71712503552768	23.716251327730276	23.716251327730276	23.715377619932877	23.714503912135477	23.714503912135477
Path 772 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
Path 772 LAT	23.738967730462676	23.739841438260076	23.74071514605748	23.74158885385488	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.742462561652278	23.74158885385488	23.74071514605748	23.739841438260076	23.738967730462676	23.738094022665276	23.737220314867876	23.736346607070477	23.735472899273077	23.734599191475677	23.733725483678278	23.732851775880878	23.731978068083478	23.73110436028608	23.73023065248868	23.72935694469128	23.728483236893876	23.727609529096476	23.726735821299076	23.725862113501677	23.724988405704277	23.724114697906877	23.723240990109478	23.722367282312078	23.721493574514678	23.72061986671728	23.71974615891988	23.71887245112248	23.71799874332508	23.71712503552768	23.716251327730276	23.716251327730276	23.716251327730276	23.715377619932877	23.714503912135477	23.714503912135477
Path 773 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.55397001243264	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54873409941399	-47.547861447244216	-47.54698879507444	-47.546116142904665	-47.54524349073489	-47.544370838565115	-47.54349818639534	-47.542625534225564	-47.54175288205579	-47.540880229886014	-47.54000757771624	-47.53913492554646	-47.53826227337669	-47.53738962120691	-47.53651696903714	-47.53564431686736	-47.53477166469759	-47.53389901252781	-47.533026360358036	-47.53215370818826	-47.531281056018486	-47.53040840384871	-47.529535751678935	-47.52866309950916	-47.527790447339385	-47.52691779516961	-47.526045142999834	-47.52517249083006	-47.52429983866028	-47.52342718649051	-47.52255453432073	-47.52168188215096	-47.52080922998118	-47.51993657781141	-47.51906392564163	-47.51819127347186	-47.51731862130208	-47.516445969132306	-47.51557331696253	-47.514700664792755	-47.51382801262298	-47.512955360453205	-47.51208270828343	-47.511210056113654	-47.51033740394388	-47.509464751774104	-47.50859209960433	-47.50771944743455	-47.50684679526478	-47.505974143095	-47.50510149092523	-47.50422883875545	-47.50335618658568	-47.5024835344159	-47.501610882246126	-47.50073823007635	-47.499865577906576	-47.4989929257368	-47.498120273567025	-47.49724762139725	-47.496374969227475	-47.4955023170577	-47.494629664887924	-47.49375701271815	-47.49288436054837	-47.4920117083786	-47.49113905620882	-47.49026640403905	-47.48939375186927	-47.4885210996995	-47.48764844752972	-47.48677579535995	-47.48590314319017	-47.485030491020396	-47.48415783885062	-47.483285186680845	-47.48241253451107	-47.481539882341295	-47.48066723017152	-47.479794578001744
